spec_z,photo_z
0.62547,0.7000000000000001
0.23196,0.52
0.14274788,0.2
0.19552,0.25
0.70419,0.3
0.14311849,0.26
0.24806342,0.28
0.24932,0.3
0.46125382,0.31
0.108780995,0.75
0.5986687,0.59
0.19146885,0.48
0.0962,0.14
0.0971,0.59
0.5985,0.75
0.7161,0.75
0.04404498,0.19
0.1107,0.7100000000000001
0.0297,0.18
0.69954,0.67
0.043902814,0.19
0.34423,0.42
0.6315105,0.49
0.61922026,0.65
0.6348586,0.6900000000000001
0.2059,0.6
0.3454562,0.39
0.45519,0.25
0.028960064,0.01
0.43173,0.26
0.07438788,0.05
0.368677,0.4
0.61184025,0.6900000000000001
0.71885,0.72
0.0286,0.26
0.34191,0.42
0.36458,0.36
0.70389307,0.7100000000000001
0.07463965,0.64
0.34090775,0.36
0.10340798,0.13
0.53899,0.26
0.078830376,0.13
0.63781,0.13
0.28936377,0.32
0.2896,0.5800000000000001
0.46293,0.6
0.10356381,0.12
0.1033,0.2
0.71726,0.7100000000000001
1.08565,0.18
0.44464165,0.47
0.1557,0.46
1.23392,0.09
0.1335,0.14
0.10293512,0.11
0.59445,0.24
0.13362111,0.01
0.10365,0.15
0.1022,0.13
0.40581,0.4
0.0374,0.08
0.34073365,0.46
0.23033543,0.52
0.64208,0.61
0.6439188,0.6
0.074719176,0.14
0.166,0.26
0.36936682,0.36
0.1497,0.17
0.6122242,0.56
0.09460744,0.04
0.40928954,0.34
0.56092113,0.54
0.10949998,0.09
0.48256138,0.45
0.32758263,0.47
0.3049547,0.28
0.1041,0.08
0.071767345,0.06
0.15124407,0.18
0.61041,0.59
0.64132524,0.72
0.2082,0.19
0.1037,0.12
0.40948272,0.38
0.5008776,0.47
0.4445256,0.44
0.2109,0.19
0.60996,0.52
0.5015729,0.44
0.561393,0.52
0.4999892,0.5
0.0755,0.08
0.4804554,0.48
0.5764045,0.55
0.0813,0.09
0.48052,0.46
0.08196461,0.13
0.20862928,0.27
0.20776863,0.29
0.56352895,0.48
0.23151,0.3
0.0584,0.17
0.51518,0.54
0.55829,0.46
0.564744,0.74
0.26381,0.28
0.78324,0.7100000000000001
0.080049485,0.13
0.5761394,0.5800000000000001
0.5164,0.48
0.4806583,0.47
0.07115136,0.01
0.48257825,0.5
0.0298,0.31
0.5675683,0.72
0.55077,0.5700000000000001
0.14303274,0.35
0.07597942,0.16
0.07031217,0.06
0.60846573,0.59
0.35329232,0.35
0.07912,0.0999999999999999
0.57626325,0.59
0.7232,0.7000000000000001
0.06969696,0.11
0.41243738,0.45
0.28678,0.22
0.3701081,0.35
0.3572,0.43
0.156198,0.13
0.39869,0.35
0.1637,0.18
0.13291,0.08
0.48008943,0.49
0.06953024,0.09
0.72494,0.52
0.35060787,0.35
0.46655664,0.41
0.079,0.08
0.22539093,0.24
0.1306,0.08
0.079118766,0.06
0.07936308,0.0999999999999999
0.58579075,0.53
0.0764236,0.31
0.51552075,0.47
0.0794,0.09
0.07925941,0.01
0.5327673,0.5
0.2665658,0.27
0.6248282,0.61
0.47065794,0.47
0.0658565,0.0999999999999999
0.07881806,0.23
0.07873857,0.11
0.078948975,0.09
0.5809929,0.56
0.082241654,0.08
0.4176109,0.42
0.07839925,0.0699999999999999
0.096109636,0.08
0.075084075,0.08
0.07757198,0.0999999999999999
0.07357015,0.08
0.46767214,0.44
0.416987,0.54
0.09538019,0.08
0.07473243,0.17
0.0726611,0.12
0.080648325,0.19
0.2652041,0.25
0.26807356,0.25
0.07597071,0.09
0.26566985,0.26
0.07782199,0.11
0.52020943,0.52
0.07979414,0.16
0.08010994,0.08
0.13007052,0.11
0.07973158,0.13
0.14230455,0.14
0.1344186,0.18
0.07288361,0.06
0.2199726,0.26
0.07452938,0.05
0.51964206,0.49
0.2631953,0.28
0.07472124,0.0999999999999999
0.07475375,0.0699999999999999
0.53231674,0.51
0.07801049,0.13
0.074595,0.16
0.078569815,0.17
0.07624307,0.14
0.080147706,0.0999999999999999
0.07387007,0.04
0.077700675,0.11
0.07843165,0.0699999999999999
0.07585991,0.08
0.26566324,0.27
0.4532923,0.41
0.084308796,0.05
0.5307087,0.51
0.07431157,0.08
0.070405215,0.14
0.5305984,0.51
0.0725336,0.12
0.42254555,0.45
0.035331015,0.76
0.07518927,0.11
0.081490576,0.11
0.4555504,0.45
0.49302542,0.54
0.10792084,0.0699999999999999
0.043186646,0.25
0.26450765,0.35
0.07462566,0.03
0.46297646,0.43
0.49832505,0.46
0.06372502,0.01
0.5154658,0.51
0.13520597,0.16
0.1347455,0.24
0.18573256,0.18
0.082417935,0.0699999999999999
0.44622788,0.39
0.7397939,0.67
0.13765508,0.16
0.2685061,0.27
0.54670835,0.54
0.44724628,0.44
0.2644567,0.28
0.344855,0.35
0.53601706,0.53
0.5202919,0.51
0.5410455,0.53
0.14639567,0.15
0.5467101,0.55
0.619852,0.64
0.51440996,0.49
0.51169,0.42
0.65488017,0.6900000000000001
0.5149627,0.52
0.03015877,0.14
0.1861775,0.03
0.18744104,0.22
0.4583076,0.45
0.5125916,0.49
0.50553405,0.48
0.83728,0.74
0.53523,0.42
0.5001942,0.47
0.46051678,0.45
0.51321,0.43
0.75875,0.75
0.31126073,0.49
0.07103056,0.05
0.18598123,0.28
0.72326,1.15
0.52919,0.43
1.02784,0.46
0.84007,0.16
0.1815,0.18
0.0749469,0.01
0.5351166,0.47
0.06949,0.01
0.7573368,0.66
0.40303,0.35
0.65247,0.7000000000000001
0.15682,0.14
0.06401746,0.4
0.64903,0.29
0.79017,0.17
0.38979,0.47
0.63696,0.42
0.5014857,0.51
0.50096,0.17
0.43143696,0.4
0.022500075,0.15
0.022462225,0.53
0.30823,0.41
0.49284,0.46
0.43362424,0.42
0.43495595,0.38
0.4909618,0.46
0.87647,0.7100000000000001
0.15780753,0.56
0.93735,0.92
0.73107,0.3
0.61625,0.65
0.61183,0.6900000000000001
0.46273038,0.47
0.58489335,0.5700000000000001
0.64844,0.7000000000000001
0.46067,0.72
0.29700026,0.38
0.02239,0.77
0.30663142,0.39
0.051761385,0.2
0.78551,0.12
0.43962,0.42
0.58235323,0.5700000000000001
1.20423,0.37
0.433057,0.46
0.61776936,0.81
0.55369,0.32
0.5291654,0.5
0.24909927,0.46
0.78825,0.87
0.67542,0.24
0.5262474,0.53
0.6074,0.5
0.12623854,0.2
0.31729326,0.31
0.1425487,0.14
0.61909,0.54
0.70694,0.67
0.09149047,0.22
0.099252075,0.17
0.438609,0.14
0.66556,0.7000000000000001
0.09210555,0.17
0.6401153,0.64
1.01054,0.41
0.62684417,0.62
0.6364,0.66
0.34443343,0.35
0.58541,0.5800000000000001
0.0993,0.18
0.09080428,0.19
0.59819,0.55
0.0921,0.13
0.90295,0.8400000000000001
0.094887614,0.14
0.517633,0.52
0.51835,0.23
0.12805592,0.5
0.55567,0.15
0.1294,0.11
0.2085,0.12
0.074974544,0.36
0.091008864,0.22
0.71449,0.5800000000000001
0.61814,0.12
0.44291,0.42
0.0741,0.36
0.073197156,0.13
0.1282,0.0699999999999999
0.40451,0.38
0.20537712,0.44
0.6296,0.72
0.38747,0.42
0.5467,0.43
1.18244,0.0999999999999999
0.55175,0.59
0.60424,0.55
0.56095,0.22
0.41018,0.37
0.2729,0.21
0.074327566,0.2
0.22956,0.44
0.6183283,0.6
0.54896057,0.53
0.36159,0.38
0.5242,0.76
0.55947405,0.5800000000000001
6.164006,0.73
0.0747,0.5800000000000001
0.043775234,0.01
0.56045,0.28
0.90628,0.64
0.55992,0.47
0.5488,0.78
0.62054014,0.64
0.71668315,0.59
0.4391,0.43
0.86696,1.36
0.70947,0.25
0.12949982,0.15
0.1282,0.63
0.19404875,0.51
0.11055053,0.12
0.62299,0.47
0.6244925,0.6
0.71425,0.7100000000000001
0.51824,0.21
0.12905142,0.17
0.5605314,0.51
0.0746,0.18
0.07486565,0.04
0.1133617,0.72
0.85268,0.12
0.48602,0.42
0.21457,0.27
0.2647543,0.47
0.1014,0.48
0.0899,0.0699999999999999
0.1031,0.12
0.106295586,0.12
0.48603,0.55
0.7136936,0.7000000000000001
0.074890286,0.0699999999999999
0.20657541,0.59
0.66186064,0.8200000000000001
0.6629,0.86
0.07515396,0.17
0.6599043,0.5700000000000001
0.70388,0.51
0.1055,0.0999999999999999
0.039386507,0.12
0.48674,0.41
0.18661474,0.67
0.5170952,0.51
0.11080783,0.15
0.109875225,0.06
0.40953,0.41
0.2811195,0.26
0.46511,0.44
0.15107724,0.08
0.6448,0.61
0.64165,0.53
0.10180253,0.0699999999999999
0.52046,0.34
0.53818,0.42
0.06662,0.08
0.14247589,0.15
0.14314917,0.16
0.2662,0.65
0.16935357,0.2
0.44268,0.38
0.14284317,0.17
0.039353713,0.16
0.1595406,0.09
0.26388192,0.29
0.39597,0.36
0.14220567,0.13
0.76841,0.72
0.3475,0.32
0.5616593,0.77
0.013342909,0.12
1.01583,0.93
0.61579,0.23
0.4994396,0.48
0.50144,0.43
0.5598596,0.48
0.1505,0.16
0.41356134,0.46
1.15875,0.88
0.39584,0.38
0.41326,0.37
0.1758,0.02
0.25342816,0.26
0.37419975,0.38
0.1323,0.16
0.5173355,0.47
0.13185932,0.16
0.60808,0.44
0.5429309,0.51
0.41962,0.42
0.10562263,0.13
0.50226504,0.5800000000000001
0.32185,0.23
0.86841,0.34
0.41437852,0.46
0.6186931,0.6900000000000001
0.50062305,0.46
0.35938,0.28
0.1059,0.08
0.62297,0.29
0.0762,0.08
0.13345782,0.15
0.37288,0.29
0.1353,0.15
0.096299425,0.23
0.15748,0.16
0.13347946,0.16
0.3974,0.31
0.44322,0.32
0.44505173,0.5
0.5668538,0.5700000000000001
0.41719896,0.42
0.41869,0.45
0.46920013,0.45
0.75942,1.25
0.13132,0.11
0.0638,0.04
0.06395634,0.0999999999999999
0.1307,0.14
0.13029666,0.14
0.0977,0.17
0.0644,0.08
0.61942,0.25
0.06382072,0.19
0.029376065,0.3
0.41658,0.22
0.53906,0.32
0.0977132,0.11
0.44594,0.36
0.05532555,0.17
0.6030794,0.5700000000000001
0.56806,0.26
0.47601974,0.46
0.50124,0.56
0.44340837,0.46
0.0637,0.13
0.069501415,0.13
0.41494,0.41
0.52536,0.41
0.48051,0.4
0.084081665,0.17
0.53639,0.44
0.07401441,0.04
0.064165175,0.27
0.08417956,0.11
0.084768794,0.0999999999999999
0.26489723,0.26
0.74659,0.7100000000000001
0.08556872,0.01
0.07907898,0.03
0.46463,0.51
0.5448395,0.53
0.20903075,0.21
0.43192178,0.39
0.5942,0.52
0.6053687,0.5700000000000001
0.44618678,0.54
0.07856751,0.17
0.26420474,0.27
0.44289073,0.49
0.46834865,0.43
0.07811638,0.14
0.1057178,0.0999999999999999
0.26161888,0.27
0.03525849,0.01
0.5920206,0.54
0.07857906,0.19
0.41498217,0.2
0.039426237,0.01
0.20849851,0.28
0.0793152,0.06
0.10807323,0.13
0.5904393,0.63
0.47167245,0.48
0.6046511,0.5700000000000001
0.49479505,0.48
0.30839694,0.47
0.47169444,0.46
0.18167463,0.28
0.063838206,0.09
0.42251658,0.37
0.078034505,0.11
0.49431747,0.46
0.5164969,0.51
0.09519354,0.13
0.078038014,0.13
0.3905567,0.39
0.07793574,0.11
0.5164249,0.5
0.44168416,0.42
0.5143091,0.46
0.5112719,0.48
0.44200128,0.39
0.22243233,0.19
0.5145375,0.52
0.15557924,0.16
0.13504611,0.29
0.14105591,0.13
0.56884956,0.52
0.042505078,0.0699999999999999
0.10642775,0.11
0.23886372,0.34
0.45264435,0.39
0.36034185,0.36
0.49233872,0.47
0.60951,0.45
0.14149,0.26
0.107245974,0.12
0.45468,0.38
0.22378452,0.24
0.4490988,0.45
0.41172266,0.38
0.24044031,0.23
0.02971162,0.03
0.10719977,0.09
0.62667423,0.5700000000000001
0.031420685,0.11
0.49888,0.44
0.44899088,0.47
0.55370075,0.52
0.42916,0.27
0.13556986,0.0699999999999999
0.030163366,0.03
0.18673052,0.27
0.029805396,0.0999999999999999
0.07749822,0.19
0.029931314,0.03
0.030092554,0.11
0.22403897,0.24
0.25350696,0.25
0.22540298,0.34
0.2228578,0.29
0.14702208,0.11
0.30685356,0.31
0.03051447,0.05
0.45150688,0.45
0.45139784,0.46
0.49862,0.42
0.45504144,0.47
0.45589,0.43
0.35726473,0.36
0.35871315,0.36
0.5461941,0.53
0.45811784,0.45
0.39852,0.33
0.030246183,0.03
0.15645634,0.08
0.4487999,0.45
0.4990476,0.54
0.45855403,0.39
0.02943729,0.02
0.029394107,0.06
0.5550141,0.61
0.19026951,0.18
0.70428354,0.5800000000000001
0.09736146,0.12
0.62033,0.48
0.67815,0.29
0.029191151,0.08
0.61171,0.53
0.02998443,1.48
0.029927518,0.47
0.49028,0.48
0.477,0.35
0.65106654,0.7000000000000001
0.39717,0.31
0.45621288,0.5
0.4621579,0.47
0.5145234,0.47
0.45826,0.53
0.03956,0.14
0.44976687,0.61
0.051064946,0.03
0.5475944,0.54
0.4867,0.47
0.75483,0.7100000000000001
0.07436983,0.13
0.82239,1.07
0.5715785,0.63
0.07491642,0.72
0.5523392,0.7100000000000001
0.65754,0.14
0.07502795,0.19
0.10850741,0.56
0.57572,0.2
0.5135022,0.48
0.6580762,0.67
0.82197,0.72
0.098510735,0.72
0.12539272,0.76
0.92695,1.03
0.039416254,0.19
0.69368,0.72
0.5846804,0.76
0.54731,0.48
0.71842,0.7100000000000001
0.44679,0.18
0.38257924,0.54
0.039260294,0.14
0.1437744,0.5800000000000001
0.13919042,0.54
0.04050024,0.26
0.14065,0.0699999999999999
0.14227363,0.25
0.068983145,0.0699999999999999
0.75849,0.55
0.43398,0.36
0.78588,0.8400000000000001
0.0983,0.81
0.52824,0.6
1.00649,0.21
0.0957,0.55
0.037896782,0.7100000000000001
0.33206,0.32
0.037714023,0.0999999999999999
0.53710383,0.38
0.61796,0.37
0.09722031,0.2
0.926025,0.17
0.7977,0.78
0.099102795,0.7100000000000001
0.21803,0.23
0.09078243,0.13
0.5378255,0.51
0.098148204,0.2
0.0992,0.63
0.097497314,0.21
0.2699,0.35
0.52344,0.44
0.098726004,0.11
0.09639027,0.11
0.54559135,0.5
0.44895,0.54
0.12737621,0.11
0.15521938,0.47
0.08398829,0.48
0.15256128,0.35
0.1833,0.51
0.19566,0.26
0.54828,0.61
0.54694444,0.5700000000000001
0.083704025,0.03
0.83201,0.89
0.2063,0.64
0.1301525,0.2
0.86581,0.7000000000000001
0.41013,0.4
0.7072058,0.65
0.55441433,0.7000000000000001
0.5469245,0.53
0.5467188,0.5700000000000001
0.69872,0.8
0.0963,0.14
0.2051,0.08
0.09670169,0.2
0.2548293,0.49
0.39369,0.74
0.09827825,0.22
0.1290782,0.23
0.2094,0.47
0.93755,1.16
0.09763516,0.09
0.12950084,0.22
0.57154,0.33
0.52753,1.05
0.09766539,0.2
0.2214,0.7100000000000001
0.0914,0.0999999999999999
0.06312105,0.18
0.43012,0.49
0.87909,0.36
0.20759298,0.34
0.209,0.72
0.098082945,0.15
0.0994,0.08
0.45578855,0.48
0.1003,0.15
0.1006,0.5800000000000001
0.1965,0.48
0.5093894,0.46
0.1999,0.25
0.1002,0.59
0.82344,0.72
0.1024,0.0999999999999999
0.66665,0.47
0.100133434,0.5800000000000001
0.0253,0.01
0.102940366,0.16
0.1444,0.54
0.14216417,0.12
0.10287822,0.19
0.1053,0.19
0.82987,0.11
0.10292823,0.47
0.4252,0.26
0.10114029,0.25
0.14375268,0.18
0.32881,0.28
0.1011,0.23
0.54601,0.23
0.11089538,0.13
0.33031407,0.32
0.54302,0.53
0.6644283,0.5700000000000001
0.1561,0.12
0.1004,0.56
0.10313882,0.17
0.0898,0.16
0.096855514,0.16
0.62109,0.59
0.0901,1.01
0.09023587,0.21
0.10289829,0.09
0.70268,0.61
0.68098,0.54
0.0876,0.46
0.6217835,0.6
0.66442126,0.65
0.6194264,0.63
0.10098361,0.16
0.37704,0.47
0.26356,0.29
0.14353631,0.15
0.20865832,0.39
0.18439743,0.29
0.62056136,0.6900000000000001
0.13123046,0.0999999999999999
0.1005,0.12
0.101096064,0.6900000000000001
0.1037019,0.19
0.18613893,0.28
0.96836,0.72
0.60561,0.59
0.2059,0.18
1.01061,0.77
0.39454,0.36
0.1321,0.11
1.19525,0.2
0.109891795,0.11
0.6068175,0.59
0.70246,0.09
0.33696,0.41
0.37519,0.3
0.37617254,0.38
0.13222049,0.13
0.6214324,0.59
1.18731,0.7000000000000001
0.27934,0.17
0.1499,0.47
0.0753652,0.01
0.6170024,0.62
0.89496,1.21
0.1873,0.12
0.56088,0.5800000000000001
0.5016283,0.49
0.39665,0.39
0.11080757,0.12
0.1116671,0.11
0.92513,1.02
0.1836888,0.14
0.184,0.15
0.41825,0.39
0.15682903,0.6
0.07574,0.0699999999999999
0.66355,0.61
0.1337,0.09
0.063379,0.15
0.1571702,0.16
0.1426,0.0999999999999999
0.6058269,0.5800000000000001
0.15733728,0.16
0.1579,0.62
0.11014284,0.15
0.104987316,0.27
0.1334,0.15
0.41884,0.31
0.1406446,0.2
0.07546168,0.19
0.1405,0.16
0.2323,0.27
0.15641701,0.14
0.3526,0.48
0.15702,0.15
0.61943,0.44
0.5007397,0.47
0.13145073,0.09
0.13171819,0.12
0.6201258,0.62
0.61603,0.5800000000000001
0.1573,0.15
0.3309804,0.34
0.5011392,0.5
0.54056,0.5
0.24887498,0.26
0.47284952,0.53
1.05288,1.0
0.74553,1.49
0.72712195,0.76
0.6194652,0.63
0.77211,0.72
0.0641,0.14
0.66162,0.27
0.4282,0.27
0.07626336,0.17
0.13233247,0.18
0.49221,0.44
0.14928006,0.14
0.6021655,0.59
0.54613,0.48
0.5374395,0.51
0.26070943,0.28
0.07744571,0.03
0.47515,1.39
0.577,0.55
0.33383,0.31
0.74140847,0.79
0.43275,0.41
0.5049381,0.5
0.44755,0.22
0.64023,0.55
0.61894,0.45
0.7437,0.63
0.035466477,0.0999999999999999
0.48628363,0.48
0.14894095,0.09
0.577779,0.5800000000000001
0.56650484,0.55
0.44678017,0.39
0.06590825,0.0999999999999999
0.065568976,0.03
0.4866816,0.48
0.49720603,0.48
0.5226865,0.51
0.035425384,0.14
0.5223305,0.51
0.076876156,0.0999999999999999
0.23258509,0.26
0.5681529,0.5800000000000001
0.10754095,0.01
0.07707812,0.09
0.504571,0.48
0.10623475,0.01
0.23096539,0.26
0.09831834,0.09
0.444202,0.45
0.07278553,0.09
0.44809872,0.49
0.496976,0.46
0.09734156,0.15
0.439661,0.53
0.62171745,0.53
0.569612,0.56
0.10772981,0.08
0.097794466,0.12
0.44826922,0.38
0.49479136,0.52
0.45304424,0.45
0.45166022,0.44
0.10776767,0.13
0.10758287,0.04
0.13602415,0.23
0.029642789,0.31
0.51538277,0.49
0.51618785,0.51
0.13599652,0.17
0.52017,0.43
0.107676156,0.14
0.075774305,0.01
0.34471527,0.44
0.12790644,0.14
0.46731,0.41
0.5289,0.29
0.46809,0.48
0.24089241,0.61
0.7599,0.64
0.31204087,0.28
0.56018,0.6
0.35941386,0.35
0.44655,0.4
0.51029,0.26
0.75714,0.15
0.5529338,0.56
0.572257,0.59
0.53147167,0.48
0.025281873,0.22
0.029295601,0.11
0.13623016,0.3
0.13598566,0.15
0.13578145,0.16
0.43071675,0.41
0.4990804,0.48
0.77025306,0.81
0.029701628,0.46
0.47199,0.44
0.46747,0.67
0.19219407,0.34
0.966,0.24
0.43227404,0.41
0.43244782,0.38
0.4329025,0.38
0.12844807,0.12
0.43233016,0.45
0.14161608,0.13
0.7165,0.44
0.55120605,1.15
0.3966679,0.38
0.19292483,0.29
0.040713243,0.85
0.040677015,0.18
0.10823345,0.18
0.03964804,0.18
0.040041685,0.17
0.44591996,0.47
0.44540113,0.49
0.540764,0.52
0.124786064,0.7100000000000001
0.20724517,0.22
0.5078441,0.5
0.18771364,0.3
0.04010921,0.31
0.039507017,0.16
0.15630023,0.77
0.45977968,0.46
0.322782,0.37
0.50417966,0.53
0.15974869,0.17
0.32055965,0.39
0.15090132,0.27
0.47367,0.45
0.46120256,0.48
0.037601788,0.49
0.4609681,0.36
0.26770347,0.48
0.62518,0.6
0.02544403,0.45
0.5472585,0.53
1.1127,0.42
0.36323568,0.37
0.33624813,0.47
0.46167174,0.48
0.30845135,0.37
0.9396,0.81
0.09656,0.14
0.69631,0.26
0.49348164,0.49
0.33782,0.34
0.95918,1.15
0.70069,0.7100000000000001
0.09677893,0.39
0.49295,0.53
0.096899025,0.5700000000000001
0.74787,0.62
0.084158726,0.7100000000000001
0.5445365,0.55
0.096,0.37
0.09718897,0.31
0.61543876,0.79
0.53997,0.7000000000000001
0.16311,0.23
0.1397,0.55
0.79219,0.7100000000000001
0.097,0.55
0.20119,0.14
0.0745,0.01
0.54475576,0.61
0.54484,0.26
0.50595,0.3
0.42244852,0.49
0.70482,0.91
0.5394683,0.5
0.18273602,0.29
0.60011435,0.55
0.3651,0.35
0.102811456,0.2
0.0704724,0.4
0.39087,0.48
0.08913318,0.31
0.45497,0.17
0.53872,0.55
0.44502,0.63
0.84051,0.63
0.45468578,0.45
0.5403584,0.5
0.65385,0.26
0.8434,1.11
0.09656628,0.23
0.39295,0.55
0.14496765,0.16
0.67963,0.7100000000000001
0.27056304,0.28
0.1459,0.15
0.14410082,0.24
0.1452,0.2
0.0985,0.01
0.69122,0.5700000000000001
0.71488,0.13
0.09910655,0.7000000000000001
0.5040649,0.48
0.13138418,0.21
0.14344236,0.53
0.1446,0.25
0.20742,0.31
0.6198254,0.63
0.4549415,0.45
0.70767,0.7000000000000001
0.14363949,0.2
0.14386225,0.25
0.2085,0.31
0.36425573,0.5
0.20903556,0.39
0.83598,0.74
0.09030406,0.03
0.06832,0.05
0.1396,0.11
0.7075,0.48
0.62780607,0.68
1.07383,0.7100000000000001
0.13497716,0.25
0.6260877,0.6
0.18216898,0.34
0.14485,0.13
0.60653,0.5800000000000001
0.042427234,0.14
0.6274366,0.56
0.2326,0.61
0.44438,0.46
0.6069,0.46
0.41169,0.18
1.05399,1.09
0.1347,0.11
0.61581635,0.64
0.32792,0.4
0.1049,0.72
0.14936389,0.17
0.6152,0.53
0.1839,0.21
0.1253,0.5800000000000001
0.1028,0.47
0.10437951,0.5800000000000001
0.14075013,0.09
0.71791,0.14
0.39504838,0.49
0.26017,0.3
0.20841224,0.3
0.45409027,0.46
0.08582814,0.11
0.46039,0.32
0.1098,0.48
0.61556,0.21
0.63557,0.7100000000000001
0.14678565,0.17
0.56786,0.2
0.0626,0.06
0.67214,0.45
0.70793,0.11
0.141272,0.2
0.44563,0.41
0.1582,0.23
0.92953,0.15
0.1577,0.5700000000000001
0.158,0.19
0.70998,0.7100000000000001
0.14030023,0.11
0.14008,0.06
0.15763518,0.17
0.2018584,0.73
0.3323653,0.32
1.05562,1.09
0.05729476,0.14
0.17935716,0.5800000000000001
0.2862,0.29
0.50458,0.42
0.0854,0.19
0.69687,0.19
0.50496,0.56
0.644543,0.66
0.1586,0.01
0.065749116,0.21
0.0621,0.16
0.181,0.46
0.1799,0.46
0.5775095,0.5700000000000001
0.2035,0.13
0.08519027,0.12
0.08599116,0.4
0.20165443,0.46
0.084625795,0.17
0.0358,0.35
0.2089,0.49
0.1576459,0.16
0.57893115,0.54
0.18765014,0.3
0.11006988,0.17
0.1346637,0.13
0.21348785,0.28
0.0855354,0.08
0.18775159,0.3
0.21651702,0.13
0.13369489,0.13
0.574569,0.56
0.1566409,0.32
0.15426902,0.37
0.5777329,0.54
0.15544988,0.26
0.57439584,0.55
0.15930542,0.28
0.09792484,0.08
0.13482104,0.13
0.057909783,0.22
0.13620238,0.0999999999999999
0.65176845,0.64
0.13465086,0.16
0.62277067,0.5800000000000001
0.0355189,0.04
0.064398505,0.09
0.03542149,0.13
0.035951536,0.05
0.187554,0.28
0.4506243,0.47
0.52326024,0.49
0.36199266,0.37
0.18276566,0.19
0.1352414,0.13
0.52243716,0.38
0.45029417,0.39
0.076101705,0.14
0.5309897,0.52
0.45094308,0.38
0.5313332,0.5700000000000001
0.0358810015,0.22
0.07754381,0.13
0.22851725,0.25
0.4507995,0.5
0.030264532,0.77
0.24369015,0.28
0.44401926,0.35
0.035836086,0.72
0.37760615,0.55
0.061966565,0.06
0.5201783,0.5
0.4108771,0.36
0.5458279,0.56
0.06192769,0.22
0.56671745,0.8200000000000001
0.5316216,0.53
0.4127735,0.38
0.025217943,0.16
0.2111415,0.19
0.17559466,0.34
0.2349122,0.43
0.44626513,0.44
0.43292892,0.46
0.41252026,0.39
0.13631068,0.16
0.05391883,0.4
0.6033091,0.61
0.19601178,0.31
0.45720553,0.46
0.10761334,0.16
0.35327426,0.34
0.37383452,0.37
0.4584762,0.44
0.15823792,0.19
0.4846298,0.49
0.48412097,0.48
0.03942478,0.48
0.34046188,0.36
0.35576063,0.35
0.107950844,0.25
0.6719105,0.61
0.13581668,0.18
0.04049055,0.14
0.31036687,0.39
0.07498866,0.16
0.43362936,0.44
0.19248007,0.73
0.66488,0.54
0.10498037,0.63
0.29871044,0.32
0.025428072,0.0699999999999999
0.45812342,0.59
0.48788786,0.46
0.4620054,0.49
0.5079213,0.5
0.0866218,0.76
0.26862022,0.29
0.05171126,0.09
0.83975,0.7100000000000001
0.0985,0.13
0.269936,0.46
0.144,0.36
0.2102,0.16
0.44487,0.23
0.506806,0.51
0.1309,0.64
0.2107,0.13
0.50687623,0.52
0.1813,0.41
0.13735671,0.7100000000000001
0.04239549,0.18
0.20889369,0.39
0.2099,0.01
0.5354092,0.53
0.100065835,0.19
0.09857417,0.16
0.45099384,0.38
0.1119,0.24
0.10548551,0.16
0.09949763,0.16
0.6754179,0.65
0.09789049,0.23
0.2276,0.56
0.087393686,0.17
0.042124823,0.42
0.1892,0.19
0.06612634,0.26
0.0664,0.52
0.04209982,0.25
0.60856766,0.61
0.1863,0.13
0.04235863,0.44
0.042959016,0.48
0.0873,0.04
0.23364654,0.44
0.2141,0.11
0.08746012,0.24
0.45176905,0.5800000000000001
0.1355,0.27
0.5391466,0.59
0.1787891,0.2
0.2563,0.32
0.1104,0.13
0.0862,0.16
0.6269064,0.6
0.45078593,0.48
0.035871305,0.13
0.48331887,0.39
0.42219397,0.36
0.2279,0.14
0.0862603,0.16
0.1108,0.09
0.112,0.17
0.4356281,0.46
0.2809082,0.43
0.1833,0.48
0.5929747,0.5800000000000001
0.48784834,0.47
0.6283752,0.68
0.60868114,0.5800000000000001
0.07866822,0.5700000000000001
0.030868515,0.16
0.45220587,0.45
0.15722667,0.28
0.45268568,0.47
0.05732619,0.04
0.45483968,0.46
0.105989434,0.5700000000000001
0.15833564,0.17
0.07609466,0.06
0.32941076,0.35
0.086147405,0.04
0.3542637,0.37
0.45078343,0.39
0.44884092,0.39
0.05692696,0.02
0.08402103,0.45
0.13565673,0.54
0.056934696,0.16
0.13346045,0.19
0.4172595,0.41
0.057809215,0.5800000000000001
0.057669487,0.16
0.4315924,0.41
0.51046443,0.36
0.13505703,0.2
0.15774044,0.28
0.057738744,0.18
0.074934535,0.18
0.057943363,0.52
0.0744216,0.12
0.24620502,0.44
0.23425205,0.41
0.106867954,0.18
0.24004857,0.45
0.030312419,0.2
0.34980106,0.66
0.13674086,0.23
0.13534611,0.24
0.5548344,0.54
0.13611336,0.24
0.5500548,0.53
0.5526456,0.55
0.13671485,0.16
0.5433933,0.55
0.057421353,0.22
0.13495918,0.13
0.55313945,0.56
0.1369762,0.55
0.15790126,0.27
0.35346863,0.38
0.48622286,0.48
0.054978833,0.5700000000000001
0.054350782,0.14
0.48624066,0.48
0.07574029,0.21
0.78488,1.0
0.072674006,0.22
0.67105,0.62
0.036467366,0.3
0.07388715,0.23
0.50591236,0.47
0.4775735,0.51
0.34222212,0.33
0.23889859,0.39
0.35374048,0.36
0.5679162,0.6
